time30sec,countTime,inflowStation,gaussianFilter
211800,8280,0,92.92174943874889
211830,8310,43,93.86574041116138
211900,8340,12,95.13593457557866
211930,8370,112,96.70275846434383
212000,8400,161,98.48791003554965
212030,8430,97,100.37118801740274
212100,8460,88,102.2050123121186
212130,8490,27,103.83481519107606
212200,8520,185,105.122315421859
212230,8550,142,105.96798234218184
212300,8580,161,106.3288978274007
212330,8610,184,106.22876739423671
212400,8640,46,105.75795100614496
212430,8670,86,105.0629272292614
212500,8700,93,104.32635147243501
212530,8730,147,103.74055056191158
212600,8760,124,103.4786158828877
212630,8790,0,103.66793269790482
212700,8820,118,104.37080364099684
212730,8850,0,105.57572305805903
212800,8880,26,107.20097001132204
212830,8910,134,109.1098578685612
212900,8940,163,111.13470857477846
212930,8970,188,113.1049416757225
213000,9000,200,114.87398870626971
213030,9030,174,116.34021434737167
213100,9060,12,117.45849279168756
213130,9090,120,118.24114462359861
213200,9120,70,118.74906431461645
213230,9150,162,119.0755877557908
213300,9180,173,119.32666356631903
213330,9210,83,119.60111992382612
213400,9240,122,119.97436019681055
213430,9270,119,120.48787497875783
213500,9300,66,121.14574652920524
213530,9330,30,121.91804678853529
213600,9360,161,122.74987230720677
213630,9390,170,123.57388427374536
213700,9420,176,124.32377148902664
213730,9450,173,124.9461127400145
213800,9480,171,125.40866614546104
213830,9510,48,125.70402069081175
213900,9540,30,125.84858069154598
213930,9570,169,125.87776478518457
214000,9600,150,125.83889147919145
214030,9630,142,125.7834088573653
214100,9660,159,125.75993953827182
214130,9690,185,125.80916577279633
214200,9720,12,125.96101228778473
214230,9750,30,126.23402178491126
214300,9780,175,126.63636039946813
214330,9810,144,127.1676180162076
214400,9840,171,127.82054074767763
214430,9870,174,128.5820705817877
214500,9900,176,129.43352157901865
214530,9930,38,130.35025906727876
214600,9960,22,131.30167102682887
214630,9990,143,132.2523349565679
214700,10020,176,133.16498330859616
214730,10050,184,134.0052041632361
214800,10080,180,134.74699037433345
214830,10110,122,135.37757799907922
214900,10140,90,135.89978912271218
214930,10170,118,136.33048165150274
215000,10200,192,136.69467048506954
215030,10230,190,137.0161717281481
215100,10260,114,137.30684496712337
215130,10290,120,137.55726080984755
215200,10320,10,137.73161179514523
215230,10350,136,137.76884535898031
215300,10380,158,137.59051594765904
215330,10410,189,137.1141275416509
215400,10440,199,136.26925603398314
215430,10470,183,135.01292829983672
215500,10500,170,133.34081971364822
215530,10530,128,131.29177930761213
215600,10560,40,128.94472648069717
215630,10590,105,126.40866854898863
215700,10620,173,123.80803851449885
215730,10650,194,121.26642676535974
215800,10680,2,118.89192738823903
215830,10710,141,116.76676275360332
215900,10740,162,114.94275466830001
215930,10770,1,113.44283756849497
220000,10800,23,112.26746738582533
220030,10830,175,111.4037741690266
220100,10860,176,110.83487807778415
220130,10890,175,110.54704467047175
220200,10920,194,110.53321848518281
220230,10950,10,110.79267758143715
220300,10980,0,111.3277112280545
220330,11010,26,112.13896525932489
220400,11040,151,113.22120568897115
220430,11070,155,114.56074476311271
220500,11100,162,116.13491013226368
220530,11130,181,117.91309259223947
220600,11160,156,119.85841463693647
220630,11190,0,121.92907703744577
220700,11220,19,124.07889306293082
220730,11250,174,126.2571649898942
220800,11280,167,128.40859666909338
220830,11310,169,130.4741426734279
220900,11340,174,132.39349157529867
220930,11370,149,134.10934693832746
221000,11400,4,135.57299110244614
221030,11430,145,136.75001726295685
221100,11460,185,137.62479105883236
221130,11490,200,138.20227764097672
221200,11520,171,138.5063668465972
221230,11550,154,138.57465621561215
221300,11580,172,138.45061023574033
221330,11610,42,138.17483535929216
221400,11640,31,137.77762563027264
221430,11670,181,137.27476460795697
221500,11700,186,136.66780204254147
221530,11730,147,135.9488359498105
221600,11760,157,135.1085496032627
221630,11790,150,134.14525659272354
221700,11820,166,133.07230323802995
221730,11850,29,131.92150478617995
221800,11880,175,130.74127634589647
221830,11910,179,129.58949983517104
221900,11940,156,128.52257338816645
221930,11970,109,127.58314527921318
222000,12000,12,126.78946479793882
222030,12030,100,126.12898252408851
222100,12060,99,125.55789107410848
222130,12090,187,125.00696695843806
222200,12120,146,124.39269400726583
222230,12150,166,123.6315466989076
222300,12180,172,122.6547161644591
222330,12210,120,121.4205543075098
222400,12240,31,119.92253233429153
222430,12270,95,118.19140363076254
222500,12300,160,116.29133507033954
222530,12330,184,114.31083807196802
222600,12360,177,112.35022255018558
222630,12390,110,110.50786304477023
222700,12420,0,108.86768455627023
222730,12450,0,107.48988738111713
222800,12480,38,106.40609092830064
222830,12510,166,105.61898485563283
222900,12540,177,105.10554506106244
222930,12570,185,104.82223217134559
223000,12600,171,104.71055428049965
223030,12630,11,104.70193323671613
223100,12660,9,104.72171192810758
223130,12690,17,104.69297479796577
223200,12720,155,104.54123695231306
223230,12750,178,104.20078418325046
223300,12780,172,103.62258871891596
223330,12810,138,102.78260821210954
223400,12840,10,101.68835124931498
223430,12870,160,100.38127259846074
223500,12900,50,98.93306749024163
223530,12930,142,97.4352226184763
223600,12960,118,95.98295125411921
223630,12990,94,94.65641312806483
223700,13020,108,93.5033674926213
223730,13050,3,92.52769187741514
223800,13080,0,91.6873031348633
223830,13110,6,90.90303549017852
223900,13140,164,90.07738158593887
223930,13170,172,89.11935028989791
224000,13200,170,87.96977662407878
224030,13230,179,86.6208287202827
224100,13260,99,85.12445177586467
224130,13290,0,83.58689247170965
224200,13320,11,82.14968508727793
224230,13350,147,80.96074387811227
224300,13380,10,80.14168108601753
224330,13410,12,79.75855416833787
224400,13440,89,79.80268966809093
224430,13470,102,80.18617184888441
224500,13500,1,80.75348641150191
224530,13530,6,81.30734579610115
224600,13560,161,81.64363048502995
224630,13590,166,81.58832270628618
224700,13620,173,81.02874721055406
224730,13650,175,79.93253301342666
224800,13680,54,78.35028414000341
224830,13710,53,76.40147193586525
224900,13740,15,74.24676480473012
224930,13770,108,72.05303927980623
225000,13800,3,69.95893803401165
225030,13830,0,68.04864052920222
225100,13860,74,66.33951428678245
225130,13890,1,64.78599373482254
225200,13920,21,63.29820356418009
225230,13950,160,61.770450336957225
225300,13980,163,60.112576989465836
225330,14010,159,58.27679747995323
225400,14040,0,56.27402443855458
225430,14070,70,54.17643299120002
225500,14100,9,52.106309823949445
225530,14130,3,50.21426497772387
225600,14160,15,48.65192991354001
225630,14190,62,47.544952497984305
225700,14220,1,46.97144455683609
225730,14250,0,46.94939038199803
225800,14280,72,47.43441657652465
225830,14310,86,48.32728873743024
225900,14340,0,49.48893217542579
225930,14370,0,50.7598601175596
230000,14400,160,51.98063295013548
230030,14430,64,53.010247336392894
230100,14460,9,53.740008644401435
230130,14490,72,54.101334866331854
230200,14520,104,54.06696393740589
230230,14550,138,53.64608488210547
230300,14580,5,52.874862410905735
230330,14610,15,51.8045246065975
230400,14640,14,50.48948624759104
230430,14670,65,48.9777924721563
230500,14700,35,47.30550116161109
230530,14730,59,45.49561788971649
230600,14760,68,43.561098243257774
230630,14790,45,41.51051843574484
230700,14820,50,39.35451563746111
230730,14850,47,37.11112093992406
230800,14880,39,34.808604161561234
230830,14910,26,32.48524388626166
230900,14940,18,30.186284437361575
230930,14970,17,27.959013137175216
231000,15000,24,25.847235118133092
231030,15030,19,23.88640054579035
231100,15060,17,22.10031722404842
231130,15090,14,20.4998945855348
231200,15120,17,19.083864236003233
231230,15150,18,17.841030511362238
231300,15180,21,16.75339006464138
231330,15210,10,15.799431050736057
231400,15240,9,14.957042400367337
231430,15270,20,14.205669937201572
231500,15300,13,13.527584017274984
231530,15330,15,12.908321178264831
231600,15360,10,12.336498351135118
231630,15390,9,11.803261269911074
231700,15420,7,11.301624027675713
231730,15450,13,10.825900537480498
231800,15480,10,10.371343081551725
231830,15510,14,9.93401159701612
231900,15540,7,9.510820653733022
231930,15570,9,9.099664081276753
232000,15600,8,8.699506458153785
232030,15630,12,8.310353700926623
232100,15660,6,7.933061478941394
232130,15690,6,7.568995061593483
232200,15720,7,7.219601753447987
232230,15750,7,6.88598493963686
232300,15780,5,6.568570854637774
232330,15810,5,6.266936697147201
232400,15840,6,5.979829208392726
232430,15870,7,5.705357772054066
232500,15900,4,5.44130755409498
232530,15930,7,5.185495656178466
232600,15960,5,4.936091259815443
232630,15990,5,4.691838038071503
232700,16020,4,4.452147393147081
232730,16050,4,4.217065071886646
232800,16080,3,3.987142020187476
232830,16110,4,3.7632561310849826
232900,16140,4,3.546432314547014
232930,16170,2,3.3376962180236407
233000,16200,4,3.1379776354291176
233030,16230,1,2.9480602442325234
233100,16260,5,2.7685609205785573
233130,16290,3,2.5999178072977918
233200,16320,1,2.4423713076628504
233230,16350,1,2.2959329674185063
233300,16380,2,2.160348939640035
233330,16410,3,2.035072827314922
233400,16440,2,1.9192644115057311
233430,16470,0,1.811825896809419
233500,16500,2,1.7114779484959721
233530,16530,2,1.616867350350168
233600,16560,2,1.5266899202437694
233630,16590,2,1.4398085550648478
233700,16620,1,1.355347430876015
233730,16650,0,1.2727484571181427
233800,16680,2,1.191783260626219
233830,16710,1,1.1125214229877698
233900,16740,1,1.035262111163671
233930,16770,2,0.9604409845379207
234000,16800,0,0.8885271318622003
234030,16830,1,0.8199257091706251
234100,16860,0,0.7549007842902528
234130,16890,0,0.6935295555204379
234200,16920,1,0.6356938171808245
234230,16950,1,0.5811080333478836
234300,16980,1,0.529376893392203
234330,17010,0,0.4800701826830173
234400,17040,0,0.43280034340302936
234430,17070,1,0.38728867285198687
234500,17100,0,0.34340934739194817
234530,17130,0,0.30120538233188243
234600,17160,1,0.26087601404500044
234630,17190,0,0.2227397384609427
234700,17220,0,0.18718065442825538
234730,17250,0,0.15458754473784977
234800,17280,0,0.12529529311180604
234830,17310,0,0.09953697709849105
234900,17340,0,0.07741260239495576
234930,17370,0,0.05887736258952844
235000,17400,0,0.04374902755757924
235030,17430,0,0.03173114369495221
235100,17460,0,0.022446675567264814
235130,17490,0,0.015475852744575497
235200,17520,0,0.010392351821758102
235230,17550,0,0.006793301660929023
235300,17580,0,0.004320509996313009
235330,17610,0,0.0026722741992210894
235400,17640,0,0.001606744557149634
235430,17670,0,9.388172932084319E-4
235500,17700,0,5.329062002666851E-4
235530,17730,0,2.937915100551993E-4
235600,17760,0,1.5726938110464464E-4
235630,17790,0,8.172894344069888E-5
235700,17820,0,4.122452885265631E-5
235730,17850,0,2.0179695210272726E-5
235800,17880,0,9.584996677410037E-6
235830,17910,0,4.417072099361309E-6
235900,17940,0,1.974673202265975E-6
235930,17970,0,8.563135404880588E-7
240000,18000,0,3.6017259787743134E-7
240030,18030,0,1.4692525721786824E-7
240100,18060,0,5.812480629207174E-8
240130,18090,0,2.229874353699594E-8
240200,18120,0,8.29526842872585E-9
240230,18150,0,2.99220609825776E-9
240300,18180,0,1.0465152765348865E-9
240330,18210,0,3.54875944407369E-10
240400,18240,0,1.1667292019790242E-10
240430,18270,0,3.7188886959429673E-11
240500,18300,0,1.149196534362617E-11
240530,18330,0,3.442730532017421E-12
240600,18360,0,9.998387751601168E-13
240630,18390,0,2.81492413004564E-13
240700,18420,0,7.682553093417024E-14
240730,18450,0,2.0325429410403475E-14
240800,18480,0,5.212702760076098E-15
240830,18510,0,1.2958945108982874E-15
240900,18540,0,3.1228758356270153E-16
240930,18570,0,7.29480292009101E-17
241000,18600,0,1.6517412816892155E-17
241030,18630,0,3.6252363154774344E-18
241100,18660,0,7.712461986771358E-19
241130,18690,0,1.5904098700708328E-19
