time30sec,countTime,inflowStation,gaussianFilter
200630,3990,7,5.446868373412795
200700,4020,0,5.623945548893185
200730,4050,0,5.809000787272375
200800,4080,2,5.988495323639067
200830,4110,16,6.1486993274340245
200900,4140,14,6.2781999354122515
200930,4170,10,6.370251079768454
201000,4200,7,6.424466445515061
201030,4230,15,6.4474502243180245
201100,4260,0,6.452152277782254
201130,4290,0,6.455983891127925
201200,4320,9,6.477983191421269
201230,4350,9,6.53552159287319
201300,4380,0,6.641152254011108
201330,4410,7,6.80019550274666
201400,4440,0,7.009533563576142
201430,4470,0,7.257868570527936
201500,4500,0,7.527423599256154
201530,4530,16,7.796789297524244
201600,4560,16,8.04439549032585
201630,4590,15,8.251966426127762
201700,4620,17,8.407327974072903
201730,4650,14,8.50607379159921
201800,4680,0,8.551833908611163
201830,4710,0,8.555169652090484
201900,4740,16,8.531381469807267
201930,4770,8,8.497706512243758
202000,4800,8,8.47046587295306
202030,4830,13,8.462687517162022
202100,4860,0,8.482594922388323
202130,4890,0,8.533147101228163
202200,4920,1,8.612588124712202
202230,4950,15,8.715761540439765
202300,4980,16,8.83580921740554
202330,5010,17,8.965832480240861
202400,5040,17,9.100151609282756
202430,5070,1,9.234939341232948
202500,5100,1,9.368186054338953
202530,5130,1,9.499130078113375
202600,5160,16,9.627411233066839
202630,5190,17,9.752251061500386
202700,5220,11,9.871924402115665
202730,5250,6,9.983681557554315
202800,5280,6,10.084140974115932
202830,5310,17,10.17003668960805
202900,5340,0,10.239105914368126
202930,5370,16,10.29086204934091
203000,5400,16,10.327024798583807
203030,5430,17,10.35146408766092
203100,5460,15,10.36963679063122
203130,5490,1,10.387623883822277
203200,5520,4,10.410977437129512
203230,5550,0,10.443635416855297
203300,5580,16,10.487145914589334
203330,5610,17,10.5403678277983
203400,5640,10,10.599704718598417
203430,5670,16,10.659812936466281
203500,5700,12,10.71463234058376
203530,5730,0,10.75853638648101
203600,5760,8,10.787393348819968
203630,5790,16,10.799366352971887
203700,5820,16,10.795344112139105
203730,5850,16,10.778971252488486
203800,5880,16,10.756320706801938
203830,5910,7,10.735305809948509
203900,5940,0,10.724954932414619
203930,5970,0,10.734662431277577
204000,6000,16,10.773492448467254
204030,6030,17,10.849563005508722
204100,6060,16,10.96949845429977
204130,6090,15,11.137926279152804
204200,6120,8,11.357014421594787
204230,6150,0,11.626086311622664
204300,6180,1,11.941389344027677
204330,6210,16,12.296104445030725
204400,6240,17,12.680656773100738
204430,6270,16,13.08332606925005
204500,6300,16,13.491081884804334
204530,6330,16,13.89051264530637
204600,6360,9,14.268700555839853
204630,6390,16,14.613922760973452
204700,6420,17,14.916120711628556
204730,6450,16,15.167149968828074
204800,6480,17,15.360875936098157
204830,6510,16,15.493200462099903
204900,6540,17,15.562087632447236
204930,6570,17,15.567615866875986
205000,6600,17,15.512036968833245
205030,6630,16,15.399790066646304
205100,6660,17,15.237411126294516
205130,6690,16,15.033297586406734
205200,6720,17,14.79732297695516
205230,6750,16,14.540332510071714
205300,6780,15,14.273572588897107
205330,6810,1,14.00810693530098
205400,6840,16,13.754252084443488
205430,6870,16,13.521037516370784
205500,6900,16,13.315677289640409
205530,6930,17,13.143043983240606
205600,6960,16,13.005165148007006
205630,6990,3,12.900807605110554
205700,7020,0,12.825256382901646
205730,7050,16,12.770411491703323
205800,7080,17,12.725302877914752
205830,7110,16,12.677061067499489
205900,7140,16,12.61229195925563
205930,7170,13,12.518712492530675
210000,7200,7,12.386834680535058
210030,7230,14,12.21145738857691
210100,7260,16,11.992744885463136
210130,7290,17,11.736732133559368
210200,7320,16,11.455182427614847
210230,7350,17,11.164812474608318
210300,7380,0,10.88597487751929
210330,7410,0,10.640937704290572
210400,7440,7,10.451925126702202
210430,7470,17,10.339090190402809
210500,7500,17,10.318591683712867
210530,7530,11,10.400948679922113
210600,7560,0,10.589846278821256
210630,7590,0,10.881552820928786
210700,7620,1,11.265067553978849
210730,7650,16,11.723039610801722
210800,7680,15,12.233389512772677
210830,7710,17,12.771444670807297
210900,7740,16,13.312302173020147
210930,7770,17,13.833085712343857
211000,7800,15,14.314785326836743
211030,7830,15,14.743454540426981
211100,7860,16,15.110666108389944
211130,7890,16,15.413261215867045
211200,7920,18,15.652535831687107
211230,7950,17,15.833071958664762
211300,7980,17,15.961436518033954
211330,8010,16,16.044945666713247
211400,8040,18,16.090643365833774
211430,8070,12,16.104585683527386
211500,8100,16,16.09146758243466
211530,8130,17,16.054582020482123
211600,8160,17,15.996063178904176
211630,8190,17,15.9173360764272
211700,8220,17,15.819673733953495
211730,8250,17,15.704751658717514
211800,8280,14,15.575089947185662
211830,8310,15,15.434288146426729
211900,8340,15,15.28698860656504
211930,8370,17,15.138549627884348
212000,8400,16,14.994465975009481
212030,8430,17,14.859632707510062
212100,8460,17,14.737596325997329
212130,8490,0,14.629961016176859
212200,8520,16,14.536105925217587
212230,8550,16,14.453317790744922
212300,8580,16,14.377358333281048
212330,8610,16,14.3033850208064
212400,8640,14,14.227051946630436
212430,8670,17,14.145560216539744
212500,8700,11,14.058422940671559
212530,8730,16,13.967763750062618
212600,8760,17,13.87806870828471
212630,8790,16,13.79543475476011
212700,8820,17,13.726471549226305
212730,8850,0,13.677088233143753
212800,8880,8,13.651413850523921
212830,8910,16,13.651058307082806
212900,8940,16,13.674834712098766
212930,8970,16,13.71895960716558
213000,9000,17,13.777652694457403
213030,9030,17,13.843993018769678
213100,9060,2,13.910862776218055
213130,9090,16,13.971819733235359
213200,9120,16,14.021774084067697
213230,9150,17,14.057393692588294
213300,9180,16,14.077214197284361
213330,9210,14,14.081481805930778
213400,9240,17,14.07180183401225
213430,9270,13,14.05069814122271
213500,9300,16,14.021198529208197
213530,9330,1,13.986541516855528
213600,9360,16,13.950050744137483
213630,9390,17,13.915155975912704
213700,9420,17,13.885475923093649
213730,9450,17,13.864842694250768
213800,9480,16,13.857158239968948
213830,9510,16,13.8660311449617
213900,9540,4,13.89423019939296
213930,9570,11,13.943078465191403
214000,9600,10,14.011965111285054
214030,9630,17,14.098149832074943
214100,9660,16,14.19697308180006
214130,9690,17,14.302481785621696
214200,9720,16,14.408365637660454
214230,9750,9,14.509007783930688
214300,9780,16,14.600412345048786
214330,9810,18,14.68079188419203
214400,9840,17,14.750675639306728
214430,9870,16,14.812514521230614
214500,9900,16,14.869882648657095
214530,9930,17,14.926476295349847
214600,9960,1,14.985163193845795
214630,9990,16,15.047323174746136
214700,10020,17,15.112645945279098
214730,10050,17,15.179431043636601
214800,10080,16,15.245299554495281
214830,10110,16,15.308113461845531
214900,10140,17,15.36683828881148
214930,10170,17,15.422095445353905
215000,10200,17,15.476230143766688
215030,10230,17,15.532847090096679
215100,10260,11,15.595904718524592
215130,10290,16,15.6685723093491
215200,10320,9,15.752114127599482
215230,10350,17,15.845058147181938
215300,10380,16,15.942839942723818
215330,10410,17,16.03800600633942
215400,10440,17,16.12094370067452
215430,10470,17,16.181004718084672
215500,10500,18,16.207824567152763
215530,10530,18,16.192620194330303
215600,10560,17,16.129268706998037
215630,10590,17,16.015022383751884
215700,10620,17,15.850785523283898
215730,10650,17,15.64095358249937
215800,10680,18,15.392881908082495
215830,10710,17,15.116099328922292
215900,10740,17,14.821402976431887
215930,10770,7,14.519961917861083
220000,10800,7,14.222522707739815
220030,10830,17,13.938761791361115
220100,10860,17,13.67678504350757
220130,10890,16,13.44275007725922
220200,10920,16,13.240590889500758
220230,10950,14,13.071852688072196
220300,10980,5,12.935680773028302
220330,11010,0,12.829028685734935
220400,11040,16,12.747139364769792
220430,11070,16,12.684304025443367
220500,11100,17,12.634829094077551
220530,11130,17,12.594066867047875
220600,11160,16,12.559318785047966
220630,11190,10,12.530421338957874
220700,11220,1,12.50987785406511
220730,11250,16,12.502491839039317
220800,11280,16,12.51456422754853
220830,11310,17,12.552809131564333
220900,11340,15,12.623197244488084
220930,11370,3,12.729940602879791
221000,11400,1,12.874788510058734
221030,11430,16,13.056725946345095
221100,11460,17,13.272074918769437
221130,11490,16,13.514920224723054
221200,11520,17,13.777733504683896
221230,11550,18,14.052062084673812
221300,11580,3,14.329177465547545
221330,11610,16,14.600626447028006
221400,11640,16,14.85867461904723
221430,11670,15,15.096659385155673
221500,11700,18,15.309270249629515
221530,11730,17,15.492753294060385
221600,11760,17,15.645010079838361
221630,11790,17,15.76554671485978
221700,11820,16,15.855238760852426
221730,11850,16,15.915912784084167
221800,11880,17,15.94979443966965
221830,11910,17,15.958917576440268
221900,11940,11,15.944611084036856
221930,11970,16,15.907170253026942
222000,12000,17,15.845779521373014
222030,12030,17,15.758696905126865
222100,12060,17,15.643655888938735
222130,12090,17,15.498404559097928
222200,12120,17,15.321291958307194
222230,12150,16,15.111824348998296
222300,12180,16,14.87113698483477
222330,12210,15,14.602345950766622
222400,12240,7,14.310751270152027
222430,12270,16,14.003858818318156
222500,12300,17,13.691185946039264
222530,12330,17,13.38382800926093
222600,12360,17,13.09379759143616
222630,12390,15,12.833199348415054
222700,12420,6,12.613352405270401
222730,12450,0,12.443995268645871
222800,12480,5,12.33268856544952
222830,12510,17,12.284469382967856
222900,12540,16,12.30172856379213
222930,12570,17,12.384212714776462
223000,12600,17,12.52902757690298
223030,12630,11,12.730553226783659
223100,12660,1,12.980263634204128
223130,12690,5,13.26654092848933
223200,12720,17,13.57464750377633
223230,12750,16,13.887034696892899
223300,12780,16,14.184114705656448
223330,12810,17,14.445517137425663
223400,12840,16,14.651725656142565
223430,12870,18,14.785881363831068
223500,12900,17,14.835477784734081
223530,12930,16,14.793671883365597
223600,12960,18,14.65999370566059
223630,12990,17,14.440338068743602
223700,13020,17,14.146242045198719
223730,13050,17,13.793566852398062
223800,13080,17,13.400789859039236
223830,13110,3,12.987155768336597
223900,13140,12,12.57092933127589
223930,13170,7,12.167940908638117
224000,13200,8,11.790538151655701
224030,13230,16,11.446976323915225
224100,13260,17,11.141219409456676
224130,13290,17,10.873096989469392
224200,13320,3,10.638765120227065
224230,13350,1,10.431436086683922
224300,13380,1,10.24234914458676
224330,13410,16,10.061935508087414
224400,13440,17,9.881084821917533
224430,13470,17,9.692363861697233
224500,13500,12,9.490998890054408
224530,13530,0,9.275436858147783
224600,13560,11,9.047358955288235
224630,13590,16,8.811123373836091
224700,13620,7,8.572734752423413
224730,13650,2,8.338540002303587
224800,13680,8,8.113904341532479
224830,13710,5,7.9021140585077365
224900,13740,1,7.703690439862931
224930,13770,15,7.516204560184375
225000,13800,17,7.334583229700813
225030,13830,0,7.151815959009933
225100,13860,7,6.959924013244749
225130,13890,0,6.751036253274729
225200,13920,6,6.518425112713146
225230,13950,14,6.257379928320747
225300,13980,16,5.96582625823113
225330,14010,4,5.644634828041793
225400,14040,0,5.297600817614309
225430,14070,3,4.931111794792098
225500,14100,1,4.553557450738096
225530,14130,15,4.174561575030733
225600,14160,2,3.8041318119692797
225630,14190,0,3.4518233747592304
225700,14220,0,3.126000258852501
225730,14250,0,2.8332558336344413
225800,14280,5,2.5780295713577526
225830,14310,3,2.3624329312994203
225900,14340,0,2.186277765171461
225930,14370,0,2.0472854263549665
230000,14400,3,1.9414429947774887
230030,14430,0,1.863463581445506
230100,14460,0,1.8073005754647908
230130,14490,3,1.7666623849599188
230200,14520,5,1.7354768596371537
230230,14550,1,1.7082646531481962
230300,14580,1,1.6803977367800946
230330,14610,3,1.6482399489421193
230400,14640,0,1.6091857524245685
230430,14670,2,1.5616260028570674
230500,14700,1,1.5048722155758523
230530,14730,2,1.4390637413277854
230600,14760,3,1.365069161461395
230630,14790,1,1.2843798966136173
230700,14820,2,1.198985962590451
230730,14850,1,1.1112239182758803
230800,14880,0,1.0235946516442813
230830,14910,1,0.9385600332123266
230900,14940,0,0.8583377163949019
230930,14970,0,0.7847185064011689
231000,15000,2,0.7189291980191943
231030,15030,0,0.6615566950484583
231100,15060,1,0.6125393878469229
231130,15090,0,0.5712222402393302
231200,15120,0,0.536464881396668
231230,15150,0,0.506787790583286
231300,15180,1,0.4805398388762835
231330,15210,0,0.45607009020820255
231400,15240,2,0.4318872918088253
231430,15270,0,0.406791936619973
231500,15300,0,0.3799685634808426
231530,15330,1,0.35103036063333726
231600,15360,0,0.32001391855785394
231630,15390,0,0.2873283034108001
231700,15420,1,0.25366831516217464
231730,15450,0,0.21990576030630776
231800,15480,0,0.18697415633929773
231830,15510,0,0.15576143163513043
231900,15540,0,0.1270223338723646
231930,15570,0,0.10131814760082535
232000,15600,0,0.0789867479974947
232030,15630,0,0.06014169693127609
232100,15660,0,0.04469557344242994
232130,15690,0,0.03240039480143155
232200,15720,0,0.022897001688566745
232230,15750,0,0.01576561886562154
232300,15780,0,0.010571224331093674
232330,15810,0,0.006899467188873748
232400,15840,0,0.0043811925386464876
232430,15870,0,0.0027057167293824194
232500,15900,0,0.0016245305880376697
232530,15930,0,9.479521969498298E-4
232600,15960,0,5.374394510008964E-4
232630,15990,0,2.9596613428299064E-4
232700,16020,0,1.5827812087658116E-4
232730,16050,0,8.21815475828618E-5
232800,16080,0,4.142100274881134E-5
232830,16110,0,2.0262227465345774E-5
232900,16140,0,9.618550900721542E-6
232930,16170,0,4.430277043755256E-6
233000,16200,0,1.9797040870806367E-6
233030,16230,0,8.58169275237055E-7
233100,16260,0,3.608354101518624E-7
233130,16290,0,1.47154503740337E-7
233200,16320,0,5.82015924373291E-8
233230,16350,0,2.232365261834584E-8
233300,16380,0,8.303094632878714E-9
233330,16410,0,2.9945877848199853E-9
233400,16440,0,1.0472173413319638E-9
233430,16470,0,3.550764129604436E-10
233500,16500,0,1.167283709530416E-10
233530,16530,0,3.7203745463466417E-11
233600,16560,0,1.1495822454630342E-11
233630,16590,0,3.443700551679439E-12
233700,16620,0,1.0000751173386773E-12
233730,16650,0,2.815482027417124E-13
233800,16680,0,7.683829030022194E-14
233830,16710,0,2.032825672547691E-14
233900,16740,0,5.213309772611938E-15
233930,16770,0,1.2960207828531886E-15
234000,16800,0,3.123130347993368E-16
234030,16830,0,7.295299981566771E-17
234100,16860,0,1.6518353442128542E-17
234130,16890,0,3.6254087936522175E-18
234200,16920,0,7.712768442691413E-19
234230,16950,0,1.5904626323147487E-19
234300,16980,0,3.179022540575724E-20
234330,17010,0,6.15911157800065E-21
234400,17040,0,1.156630066673698E-21
234430,17070,0,2.1053323413180462E-22
234500,17100,0,3.7144512571543104E-23
234530,17130,0,6.352061639377609E-24
234600,17160,0,1.0528807073282209E-24
234630,17190,0,1.6915568211543244E-25
234700,17220,0,2.6341205234097913E-26
234730,17250,0,3.9758053491368346E-27
234800,17280,0,5.816395209812798E-28
234830,17310,0,8.247475389057332E-29
234900,17340,0,1.1335105538664124E-29
234930,17370,0,1.5099643859156503E-30
235000,17400,0,1.9495917920084493E-31
235030,17430,0,2.4398090528495993E-32
235100,17460,0,2.9593922849350175E-33
235130,17490,0,3.4792306583113623E-34
235200,17520,0,3.9645817690330504E-35
235230,17550,0,4.3786934912449353E-36
235300,17580,0,4.687316684609857E-37
235330,17610,0,4.863358073040615E-38
235400,17640,0,4.8908015975674385E-39
235430,17670,0,4.767112206960068E-40
235500,17700,0,4.503622115341107E-41
235530,17730,0,4.123817977571335E-42
235600,17760,0,3.659887765660324E-43
235630,17790,0,3.1482308053226483E-44
235700,17820,0,2.624796743308982E-45
235730,17850,0,2.1210696485499396E-46
235800,17880,0,1.6612850318445588E-47
235830,17910,0,1.2611396973512829E-48
235900,17940,0,9.279229703130394E-50
235930,17970,0,6.61744309777733E-51
240000,18000,0,4.5740188812259556E-52
240030,18030,0,3.064326485739343E-53
240100,18060,0,1.989763076377849E-54
240130,18090,0,1.2522667959639332E-55
240200,18120,0,7.638735120620091E-57
240230,18150,0,4.516219618378923E-58
