2160,148,7
2160.833333,154,3
2161.666667,151,4
2162.5,180,3
2163.333333,159,0
2164.166667,152,0
2165,139,7
2165.833333,123,1
2166.666667,131,2
2167.5,111,2
2168.333333,140,2
2169.166667,139,0
2170,147,6
2170.833333,147,0
2171.666667,135,0
2172.5,134,2
2173.333333,118,0
2174.166667,29,1
2175,2,6
2175.833333,5,2
2176.666667,5,7
2177.5,10,16
2178.333333,2,6
2179.166667,11,2
2180,8,3
2180.833333,68,1
2181.666667,161,5
2182.5,62,7
2183.333333,101,6
2184.166667,116,0
2185,132,0
2185.833333,143,0
2186.666667,125,0
2187.5,142,2
2188.333333,138,1
2189.166667,161,0
2190,156,1
2190.833333,145,3
2191.666667,118,1
2192.5,123,8
2193.333333,134,0
2194.166667,134,0
2195,155,0
2195.833333,151,7
2196.666667,149,0
2197.5,103,0
2198.333333,2,0
2199.166667,68,0
2200,134,0
2200.833333,121,1
2201.666667,147,4
2202.5,116,0
2203.333333,140,6
2204.166667,140,1
2205,109,0
2205.833333,138,0
2206.666667,102,5
2207.5,111,1
2208.333333,125,0
2209.166667,149,1
2210,163,0
2210.833333,117,1
2211.666667,95,0
2212.5,96,3
2213.333333,134,1
2214.166667,137,0
2215,150,3
2215.833333,110,11
2216.666667,152,13
2217.5,175,7
2218.333333,132,5
2219.166667,123,4
2220,135,1
2220.833333,151,8
2221.666667,127,6
2222.5,134,9
2223.333333,101,9
2224.166667,132,4
2225,101,20
2225.833333,143,7
2226.666667,155,1
2227.5,138,8
2228.333333,140,11
2229.166667,177,6
2230,149,2
2230.833333,137,6
2231.666667,130,0
2232.5,128,3
2233.333333,93,2
2234.166667,119,3
2235,130,1
2235.833333,118,0
2236.666667,131,0
2237.5,98,0
2238.333333,140,5
2239.166667,122,1
2240,126,4
2240.833333,108,5
2241.666667,131,0
2242.5,130,4
2243.333333,101,2
2244.166667,137,0
2245,141,0
2245.833333,137,0
2246.666667,120,2
2247.5,151,3
2248.333333,165,3
2249.166667,145,2
2250,125,1
2250.833333,127,0
2251.666667,83,2
2252.5,58,0
2253.333333,90,2
2254.166667,92,0
2255,115,0
2255.833333,124,4
2256.666667,127,3
2257.5,114,2
2258.333333,120,0
2259.166667,95,2
2260,108,0
2260.833333,148,3
2261.666667,145,4
2262.5,157,0
2263.333333,147,8
2264.166667,139,4
2265,158,4
2265.833333,139,2
2266.666667,104,3
2267.5,90,2
2268.333333,127,10
2269.166667,156,11
2270,113,2
2270.833333,126,0
2271.666667,120,4
2272.5,102,1
2273.333333,141,5
2274.166667,143,5
2275,107,4
2275.833333,101,6
2276.666667,45,0
2277.5,92,2
2278.333333,116,2
2279.166667,104,3
2280,126,0
2280.833333,129,1
2281.666667,148,6
2282.5,130,15
2283.333333,133,4
2284.166667,136,3
2285,144,1
2285.833333,114,4
2286.666667,139,0
2287.5,109,5
2288.333333,84,4
2289.166667,130,2
2290,124,9
2290.833333,105,11
2291.666667,122,2
2292.5,108,3
2293.333333,110,0
2294.166667,81,0
2295,58,8
2295.833333,64,9
2296.666667,39,4
2297.5,63,0
2298.333333,3,0
2299.166667,30,1.5
2300,57,3
2300.833333,57,5
2301.666667,62,1
2302.5,65,6
2303.333333,63,3
2304.166667,36,2
2305,39,13
2305.833333,39,3
2306.666667,55,7
2307.5,32,11
2308.333333,25,1
2309.166667,20,3
2310,29,1
2310.833333,17,6
2311.666667,24,5
2312.5,29,2
2313.333333,30,2
2314.166667,20,2
2315,19,3
2315.833333,17,3
2316.666667,27,4
2317.5,38,4
2318.333333,23,1
2319.166667,17,5
2320,40,4
2320.833333,25,0
2321.666667,27,2
2322.5,28,1
2323.333333,11,1
2324.166667,16,2
2325,16,1
2325.833333,15,1
2326.666667,24,0
2327.5,30,1
2328.333333,14,1
2329.166667,24,1
2330,15,1
2330.833333,14,7
2331.666667,23,2
2332.5,16,0
2333.333333,43,0
2334.166667,21,0
2335,19,3
2335.833333,17,1
2336.666667,13,0
2337.5,15,0
2338.333333,19,1
2339.166667,5,0
2340,17,3
2340.833333,20,5
2341.666667,4,3
2342.5,25,0
2343.333333,8,1
2344.166667,19,1
2345,14,1
2345.833333,25,3
2346.666667,33,0
2347.5,16,1
2348.333333,10,3
2349.166667,20,1
2350,1,0
2350.833333,0,0
2351.666667,0,0
2352.5,0,0
2353.333333,0,0
2354.166667,0,0
2355,0,0
2355.833333,0,0
2356.666667,0,0
2357.5,0,0
2358.333333,0,0
2359.166667,0,0
2360,0,0
2360.833333,0,0
2361.666667,0,0
2362.5,0,0
2363.333333,0,0
2364.166667,0,0
2365,0,0
2365.833333,0,0
2366.666667,0,0
2367.5,0,0
2368.333333,0,0
2369.166667,0,0
2370,0,0
2370.833333,0,0
2371.666667,0,0
2372.5,0,0
2373.333333,0,0
2374.166667,0,0
2375,0,0
2375.833333,0,0
2376.666667,0,0
2377.5,0,0
2378.333333,0,0
2379.166667,0,0
2380,0,0
2380.833333,0,0
2381.666667,0,0
2382.5,0,0
2383.333333,0,0
2384.166667,0,0
2385,0,0
2385.833333,0,0
2386.666667,0,0
2387.5,0,0
2388.333333,0,0
2389.166667,0,0
2390,0,0
2390.833333,0,0
2391.666667,0,0
2392.5,0,0
2393.333333,0,0
2394.166667,0,0
2395,0,0
2395.833333,0,0
2396.666667,0,0
2397.5,0,0
2398.333333,0,0
2399.166667,0,0
