2193.333333,132,1
2194.166667,149,2
2195,141,6
2195.833333,177,0
2196.666667,139,0
2197.5,164,0
2198.333333,1,0
2199.166667,71,1
2200,142,2
2200.833333,143,2
2201.666667,186,1
2202.5,158,2
2203.333333,181,1
2204.166667,157,5
2205,186,0
2205.833333,159,1
2206.666667,150,0
2207.5,142,0
2208.333333,178,3
2209.166667,160,2
2210,139,5
2210.833333,133,4
2211.666667,136,5
2212.5,135,7
2213.333333,114,3
2214.166667,144,1
2215,148,3
2215.833333,149,1
2216.666667,136,3
2217.5,139,6
2218.333333,144,3
2219.166667,171,1
2220,149,0
2220.833333,130,5
2221.666667,154,9
2222.5,124,4
2223.333333,94,3
2224.166667,118,0
2225,112,4
2225.833333,109,2
2226.666667,104,1
2227.5,121,2
2228.333333,113,3
2229.166667,112,3
2230,124,2
2230.833333,100,4
2231.666667,108,2
2232.5,108,0
2233.333333,98,5
2234.166667,130,9
2235,120,2
2235.833333,117,1
2236.666667,104,8
2237.5,94,1
2238.333333,113,3
2239.166667,112,0
2240,79,3
2240.833333,78,2
2241.666667,91,2
2242.5,91,2
2243.333333,91,2
2244.166667,111,1
2245,101,2
2245.833333,109,3
2246.666667,117,1
2247.5,98,4
2248.333333,62,2
2249.166667,21,4
2250,11,4
2250.833333,9,1
2251.666667,5,3
2252.5,22,1
2253.333333,70,2
2254.166667,80,3
2255,83,1
2255.833333,93,3
2256.666667,97,1
2257.5,102,1
2258.333333,92,2
2259.166667,101,0
2260,89,1
2260.833333,113,1
2261.666667,128,1
2262.5,72,2
2263.333333,67,5
2264.166667,60,4
2265,29,4
2265.833333,33,0
2266.666667,17,6
2267.5,29,2
2268.333333,52,4
2269.166667,37,3
2270,31,2
2270.833333,37,5
2271.666667,32,3
2272.5,51,3
2273.333333,31,0
2274.166667,37,4
2275,37,3
2275.833333,25,0
2276.666667,37,2
2277.5,28,3
2278.333333,31,4
2279.166667,28,1
2280,25,3
2280.833333,20,1
2281.666667,20,2
2282.5,15,2
2283.333333,41,3
2284.166667,29,6
2285,12,2
2285.833333,21,1
2286.666667,20,4
2287.5,16,0
2288.333333,23,2
2289.166667,21,1
2290,10,1
2290.833333,18,0
2291.666667,15,3
2292.5,22,4
2293.333333,27,1
2294.166667,8,3
2295,35,7
2295.833333,27,3
2296.666667,16,2
2297.5,12,5
2298.333333,0,0
2299.166667,6,0.5
2300,11,1
2300.833333,7,5
2301.666667,21,4
2302.5,17,1
2303.333333,25,1
2304.166667,28,0
2305,17,1
2305.833333,11,1
2306.666667,8,1
2307.5,14,2
2308.333333,15,1
2309.166667,19,0
2310,22,5
2310.833333,15,2
2311.666667,8,1
2312.5,16,0
2313.333333,18,1
2314.166667,21,0
2315,11,1
2315.833333,13,2
2316.666667,12,0
2317.5,6,1
2318.333333,14,11
2319.166667,12,3
2320,8,6
2320.833333,1,0
2321.666667,14,1
2322.5,9,0
2323.333333,8,0
2324.166667,8,0
2325,7,1
2325.833333,9,2
2326.666667,15,0
2327.5,10,0
2328.333333,6,2
2329.166667,7,1
2330,13,0
2330.833333,10,0
2331.666667,11,4
2332.5,11,6
2333.333333,19,0
2334.166667,14,2
2335,14,0
2335.833333,9,0
2336.666667,7,0
2337.5,24,0
2338.333333,24,2
2339.166667,16,0
2340,15,0
2340.833333,16,1
2341.666667,13,1
2342.5,13,1
2343.333333,11,2
2344.166667,10,0
2345,22,0
2345.833333,6,0
2346.666667,12,1
2347.5,6,0
2348.333333,9,0
2349.166667,11,0
2350,16,0
2350.833333,11,0
2351.666667,12,0
2352.5,12,0
2353.333333,10,11
2354.166667,22,4
2355,1,2
2355.833333,6,1
2356.666667,4,1
2357.5,8,1
2358.333333,3,1
2359.166667,11,0
2360,13,1
2360.833333,7,0
2361.666667,4,2
2362.5,12,0
2363.333333,9,0
2364.166667,4,0
2365,11,0
2365.833333,10,0
2366.666667,8,0
2367.5,0,0
2368.333333,2,1
2369.166667,2,0
2370,6,1
2370.833333,8,3
2371.666667,5,1
2372.5,10,3
2373.333333,1,2
2374.166667,1,0
2375,3,0
2375.833333,9,0
2376.666667,3,1
2377.5,0,2
2378.333333,1,0
2379.166667,0,1
2380,0,1
2380.833333,3,2
2381.666667,1,0
2382.5,0,2
2383.333333,1,0
2384.166667,0,1
2385,3,3
2385.833333,2,0
2386.666667,0,0
2387.5,0,2
2388.333333,0,12
2389.166667,1,4
2390,4,4
2390.833333,0,1
2391.666667,0,0
2392.5,0,0
2393.333333,2,0
2394.166667,1,1
2395,1,2
2395.833333,1,0
2396.666667,1,0
2397.5,0,0
2398.333333,0,0
2399.166667,0,0
